,user,topics,cnt
3244,ceo_aisoma,27,136
3245,ceo_aisoma,28,13
3246,ceo_aisoma,31,1
3247,ceo_aisoma,34,11
3248,ceo_aisoma,35,22
3249,ceo_aisoma,36,89
3250,ceo_aisoma,37,1
3251,ceo_aisoma,38,3
3252,ceo_aisoma,39,13
3253,ceo_aisoma,40,564
3254,ceo_aisoma,41,1
3255,ceo_aisoma,42,2
3256,ceo_aisoma,43,1
3257,ceo_aisoma,45,28
3258,ceo_aisoma,46,2
3259,ceo_aisoma,48,10
3260,ceo_aisoma,49,4
3261,ceo_aisoma,50,17
3262,ceo_aisoma,52,1
3263,ceo_aisoma,53,74
3264,ceo_aisoma,54,60
3265,ceo_aisoma,55,8
3266,ceo_aisoma,56,1
3267,ceo_aisoma,57,18
3268,ceo_aisoma,58,11
3269,ceo_aisoma,59,63
3270,ceo_aisoma,60,1
3271,ceo_aisoma,61,4
3272,ceo_aisoma,62,3
3273,ceo_aisoma,63,12
3274,ceo_aisoma,65,3
3275,ceo_aisoma,66,2
3276,ceo_aisoma,67,6
3277,ceo_aisoma,68,7
3278,ceo_aisoma,69,8
3279,ceo_aisoma,70,4
3280,ceo_aisoma,71,1
3281,ceo_aisoma,72,14
3282,ceo_aisoma,74,1
3283,ceo_aisoma,75,4
3284,ceo_aisoma,76,2
3285,ceo_aisoma,77,7
3286,ceo_aisoma,78,9
3287,ceo_aisoma,79,5
3288,ceo_aisoma,80,1
3289,ceo_aisoma,81,8
3290,ceo_aisoma,82,1
3291,ceo_aisoma,83,15
3292,ceo_aisoma,84,29
3293,ceo_aisoma,85,5
3294,ceo_aisoma,86,17
3295,ceo_aisoma,87,4
3296,ceo_aisoma,89,3
3297,ceo_aisoma,90,16
3298,ceo_aisoma,91,7
3299,ceo_aisoma,93,1
3300,ceo_aisoma,94,1
3301,ceo_aisoma,95,5
3302,ceo_aisoma,96,4
3303,ceo_aisoma,98,1
3304,channaseeb,0,3
3305,channaseeb,1,1
3306,channaseeb,2,1
3307,channaseeb,6,4
3308,channaseeb,7,1
3309,channaseeb,8,1
3310,channaseeb,11,2
3311,channaseeb,14,2
3312,channaseeb,15,2
3313,channaseeb,17,2
3314,channaseeb,19,1
3315,channaseeb,20,9
3316,channaseeb,21,7
3317,channaseeb,22,1
3318,channaseeb,23,1
3319,channaseeb,24,1
3320,channaseeb,25,28
3321,channaseeb,26,2
3322,channaseeb,27,11
3323,channaseeb,28,1
3324,channaseeb,31,5
3325,channaseeb,33,2
3326,channaseeb,34,2
3327,channaseeb,36,1
3328,channaseeb,37,10
3329,channaseeb,40,4
3330,channaseeb,41,2
3331,channaseeb,43,5
3332,channaseeb,45,3
3333,channaseeb,46,1
3334,channaseeb,47,1
3335,channaseeb,48,2
3336,channaseeb,52,1
3337,channaseeb,53,8
3338,channaseeb,54,6
3339,channaseeb,58,1
3340,channaseeb,59,1
3341,channaseeb,62,2
3342,channaseeb,65,1
3343,channaseeb,66,1
3344,channaseeb,71,1
3345,channaseeb,73,3
3346,channaseeb,75,7
3347,channaseeb,77,5
3348,channaseeb,78,1
3349,channaseeb,81,3
3350,channaseeb,83,1
3351,channaseeb,84,4
3352,channaseeb,85,2
3353,channaseeb,94,4
3354,channaseeb,95,1
3355,channaseeb,98,1
3356,channaseeb,99,1
3357,charleneli,3,2
3358,charleneli,4,4
3359,charleneli,7,135
3360,charleneli,8,4
3361,charleneli,9,13
3362,charleneli,10,3
3363,charleneli,12,5
3364,charleneli,15,1
3365,charleneli,16,8
3366,charleneli,22,1
3367,charleneli,24,1
3368,charleneli,25,2
3369,charleneli,26,11
3370,charleneli,29,2
3371,charleneli,31,22
3372,charleneli,33,4
3373,charleneli,34,6
3374,charleneli,36,11
3375,charleneli,37,1
3376,charleneli,38,4
3377,charleneli,43,2
3378,charleneli,44,4
3379,charleneli,49,7
3380,charleneli,51,25
3381,charleneli,55,2
3382,charleneli,57,58
3383,charleneli,60,1
3384,charleneli,65,1
3385,charleneli,66,8
3386,charleneli,68,1
3387,charleneli,74,16
3388,charleneli,77,8
3389,charleneli,80,58
3390,charleneli,81,1
3391,charleneli,82,2
3392,charleneli,83,3
3393,charleneli,84,3
3394,charleneli,87,3
3395,charleneli,90,1
3396,charleneli,92,1
3397,charleneli,93,3
3398,charleneli,94,52
3399,charleneli,95,70
3400,charleneli,97,2
3401,charleneli,98,4
3402,chidambara09,1,6
3403,chidambara09,2,4
3404,chidambara09,5,1
3405,chidambara09,8,7
3406,chidambara09,17,53
3407,chidambara09,18,3
3408,chidambara09,21,1
3409,chidambara09,23,80
3410,chidambara09,26,4
3411,chidambara09,27,1
3412,chidambara09,31,1
3413,chidambara09,33,1
3414,chidambara09,34,4
3415,chidambara09,38,1
3416,chidambara09,39,87
3417,chidambara09,40,1
3418,chidambara09,42,85
3419,chidambara09,44,3
3420,chidambara09,45,5
3421,chidambara09,46,4
3422,chidambara09,47,1
3423,chidambara09,48,99
3424,chidambara09,58,2
3425,chidambara09,59,13
3426,chidambara09,61,1
3427,chidambara09,63,70
3428,chidambara09,64,3
3429,chidambara09,66,3
3430,chidambara09,67,2
3431,chidambara09,68,2
3432,chidambara09,70,5
3433,chidambara09,71,1
3434,chidambara09,72,16
3435,chidambara09,73,35
3436,chidambara09,76,3
3437,chidambara09,84,1
3438,chidambara09,88,3
3439,chidambara09,89,4
3440,chidambara09,91,1
3441,chidambara09,92,12
3442,chidambara09,95,1
3443,chidambara09,96,36
3444,chidambara09,99,4
3445,chrisbrogan,0,14
3446,chrisbrogan,1,422
3447,chrisbrogan,2,7
3448,chrisbrogan,3,322
3449,chrisbrogan,4,138
3450,chrisbrogan,5,167
3451,chrisbrogan,6,2
3452,chrisbrogan,7,139
3453,chrisbrogan,8,242
3454,chrisbrogan,9,27
3455,chrisbrogan,10,34
3456,chrisbrogan,11,4
3457,chrisbrogan,12,70
3458,chrisbrogan,13,2739
3459,chrisbrogan,14,4
3460,chrisbrogan,15,1
3461,chrisbrogan,16,270
3462,chrisbrogan,17,66
3463,chrisbrogan,18,61
3464,chrisbrogan,19,2
3465,chrisbrogan,20,11
3466,chrisbrogan,21,1
3467,chrisbrogan,22,90
3468,chrisbrogan,23,1
3469,chrisbrogan,24,11
3470,chrisbrogan,25,747
3471,chrisbrogan,26,119
3472,chrisbrogan,27,20
3473,chrisbrogan,28,1505
3474,chrisbrogan,29,52
3475,chrisbrogan,30,22
3476,chrisbrogan,31,100
3477,chrisbrogan,32,133
3478,chrisbrogan,33,6
3479,chrisbrogan,34,62
3480,chrisbrogan,36,53
3481,chrisbrogan,37,16
3482,chrisbrogan,38,80
3483,chrisbrogan,40,3
3484,chrisbrogan,41,67
3485,chrisbrogan,42,9
3486,chrisbrogan,43,4
3487,chrisbrogan,44,129
3488,chrisbrogan,45,1601
3489,chrisbrogan,46,1
3490,chrisbrogan,47,2
3491,chrisbrogan,48,8
3492,chrisbrogan,49,771
3493,chrisbrogan,50,10
3494,chrisbrogan,51,2
3495,chrisbrogan,52,80
3496,chrisbrogan,53,1
3497,chrisbrogan,54,1
3498,chrisbrogan,55,232
3499,chrisbrogan,56,32
3500,chrisbrogan,57,30
3501,chrisbrogan,58,22
3502,chrisbrogan,59,1398
3503,chrisbrogan,60,60
3504,chrisbrogan,61,14
3505,chrisbrogan,62,6
3506,chrisbrogan,63,305
3507,chrisbrogan,64,15
3508,chrisbrogan,65,41
3509,chrisbrogan,66,356
3510,chrisbrogan,67,298
3511,chrisbrogan,68,21
3512,chrisbrogan,69,1459
3513,chrisbrogan,71,21
3514,chrisbrogan,72,316
3515,chrisbrogan,73,5
3516,chrisbrogan,74,128
3517,chrisbrogan,75,97
3518,chrisbrogan,76,32
3519,chrisbrogan,77,71
3520,chrisbrogan,78,5
3521,chrisbrogan,79,35
3522,chrisbrogan,80,37
3523,chrisbrogan,81,31
3524,chrisbrogan,82,213
3525,chrisbrogan,83,105
3526,chrisbrogan,84,142
3527,chrisbrogan,85,612
3528,chrisbrogan,86,395
3529,chrisbrogan,87,110
3530,chrisbrogan,88,13
3531,chrisbrogan,89,429
3532,chrisbrogan,90,814
3533,chrisbrogan,91,197
3534,chrisbrogan,92,4
3535,chrisbrogan,93,72
3536,chrisbrogan,94,13
3537,chrisbrogan,95,39
3538,chrisbrogan,96,63
3539,chrisbrogan,97,315
3540,chrisbrogan,98,91
3541,chrisbrogan,99,4
3542,christianmcm,2,25
3543,christianmcm,10,9
3544,christianmcm,15,9
3545,christianmcm,19,8
3546,christianmcm,20,1
3547,christianmcm,21,783
3548,christianmcm,24,31
3549,christianmcm,27,8
3550,christianmcm,31,1
3551,christianmcm,33,368
3552,christianmcm,37,5
3553,christianmcm,40,16
3554,christianmcm,43,221
3555,christianmcm,46,3
3556,christianmcm,53,722
3557,christianmcm,54,247
3558,christianmcm,62,198
3559,christianmcm,64,775
3560,christianmcm,65,2
3561,christianmcm,72,2
3562,christianmcm,73,59
3563,christianmcm,75,325
3564,christianmcm,76,64
3565,christianmcm,77,3
3566,christianmcm,78,3
3567,christianmcm,81,2
3568,christianmcm,82,4
3569,christianmcm,92,16
3570,christianmcm,94,1
3571,chuckrobbins,0,4
3572,chuckrobbins,1,5
3573,chuckrobbins,3,2
3574,chuckrobbins,4,4
3575,chuckrobbins,5,1
3576,chuckrobbins,7,3
3577,chuckrobbins,8,36
3578,chuckrobbins,9,9
3579,chuckrobbins,10,5
3580,chuckrobbins,12,9
3581,chuckrobbins,15,2
3582,chuckrobbins,17,2
3583,chuckrobbins,18,1
3584,chuckrobbins,22,3
3585,chuckrobbins,24,1
3586,chuckrobbins,25,4
3587,chuckrobbins,26,4
3588,chuckrobbins,29,1
3589,chuckrobbins,31,4
3590,chuckrobbins,32,3
3591,chuckrobbins,33,7
3592,chuckrobbins,34,17
3593,chuckrobbins,37,2
3594,chuckrobbins,38,1
3595,chuckrobbins,42,1
3596,chuckrobbins,43,7
3597,chuckrobbins,44,7
3598,chuckrobbins,45,5
3599,chuckrobbins,47,7
3600,chuckrobbins,49,8
3601,chuckrobbins,52,1
3602,chuckrobbins,56,1
3603,chuckrobbins,57,1
3604,chuckrobbins,58,1
3605,chuckrobbins,59,2
3606,chuckrobbins,61,5
3607,chuckrobbins,62,5
3608,chuckrobbins,63,9
3609,chuckrobbins,65,4
3610,chuckrobbins,66,66
3611,chuckrobbins,67,6
3612,chuckrobbins,69,1
3613,chuckrobbins,72,1
3614,chuckrobbins,73,20
3615,chuckrobbins,75,7
3616,chuckrobbins,76,23
3617,chuckrobbins,77,10
3618,chuckrobbins,80,2
3619,chuckrobbins,81,2
3620,chuckrobbins,82,7
3621,chuckrobbins,83,3
3622,chuckrobbins,84,2
3623,chuckrobbins,85,45
3624,chuckrobbins,86,3
3625,chuckrobbins,90,5
3626,chuckrobbins,92,2
3627,chuckrobbins,94,5
3628,chuckrobbins,97,2
3629,chuckrobbins,98,1
3630,cityofsound,0,43
3631,cityofsound,1,96
3632,cityofsound,3,92
3633,cityofsound,4,26
3634,cityofsound,5,43
3635,cityofsound,7,39
3636,cityofsound,8,6
3637,cityofsound,9,19
3638,cityofsound,10,3
3639,cityofsound,12,87
3640,cityofsound,13,40
3641,cityofsound,14,3
3642,cityofsound,16,70
3643,cityofsound,17,13
3644,cityofsound,18,4
3645,cityofsound,19,1
3646,cityofsound,21,1
3647,cityofsound,22,15
3648,cityofsound,23,3
3649,cityofsound,25,51
3650,cityofsound,26,14
3651,cityofsound,27,3
3652,cityofsound,28,37
3653,cityofsound,29,19
3654,cityofsound,30,2
3655,cityofsound,31,5
3656,cityofsound,32,13
3657,cityofsound,33,2
3658,cityofsound,36,33
3659,cityofsound,37,13
3660,cityofsound,38,12
3661,cityofsound,39,1
3662,cityofsound,40,1
3663,cityofsound,41,10
3664,cityofsound,42,6
3665,cityofsound,44,6
3666,cityofsound,45,78
3667,cityofsound,48,2
3668,cityofsound,49,21
3669,cityofsound,50,2
3670,cityofsound,51,3
3671,cityofsound,52,1
3672,cityofsound,54,2
3673,cityofsound,55,20
3674,cityofsound,57,149
3675,cityofsound,58,8
3676,cityofsound,59,57
3677,cityofsound,60,15
3678,cityofsound,61,20
3679,cityofsound,63,22
3680,cityofsound,64,1
3681,cityofsound,65,35
3682,cityofsound,66,44
3683,cityofsound,67,16
3684,cityofsound,69,31
3685,cityofsound,71,9
3686,cityofsound,72,15
3687,cityofsound,73,2
3688,cityofsound,74,11
3689,cityofsound,75,19
3690,cityofsound,76,1
3691,cityofsound,77,8
3692,cityofsound,78,1
3693,cityofsound,79,41
3694,cityofsound,80,3
3695,cityofsound,81,19
3696,cityofsound,82,5
3697,cityofsound,83,46
3698,cityofsound,84,76
3699,cityofsound,85,50
3700,cityofsound,86,40
3701,cityofsound,87,105
3702,cityofsound,88,3
3703,cityofsound,89,30
3704,cityofsound,90,44
3705,cityofsound,91,1
3706,cityofsound,93,247
3707,cityofsound,94,25
3708,cityofsound,95,14
3709,cityofsound,96,12
3710,cityofsound,97,44
3711,cityofsound,98,6
3712,claudiomkd,0,17
3713,claudiomkd,2,2
3714,claudiomkd,3,1
3715,claudiomkd,4,2
3716,claudiomkd,7,1
3717,claudiomkd,9,2
3718,claudiomkd,11,1
3719,claudiomkd,14,2
3720,claudiomkd,15,11
3721,claudiomkd,18,1
3722,claudiomkd,19,1
3723,claudiomkd,20,6
3724,claudiomkd,21,20
3725,claudiomkd,24,1
3726,claudiomkd,27,7
3727,claudiomkd,28,1
3728,claudiomkd,30,3
3729,claudiomkd,31,6
3730,claudiomkd,32,5
3731,claudiomkd,33,15
3732,claudiomkd,35,2
3733,claudiomkd,37,2
3734,claudiomkd,38,1
3735,claudiomkd,40,9
3736,claudiomkd,42,1
3737,claudiomkd,43,5
3738,claudiomkd,44,2
3739,claudiomkd,45,1
3740,claudiomkd,46,8
3741,claudiomkd,47,9
3742,claudiomkd,48,3
3743,claudiomkd,51,8
3744,claudiomkd,52,6
3745,claudiomkd,53,3
3746,claudiomkd,54,3
3747,claudiomkd,55,2
3748,claudiomkd,56,6
3749,claudiomkd,57,1
3750,claudiomkd,58,1
3751,claudiomkd,62,14
3752,claudiomkd,64,12
3753,claudiomkd,65,3
3754,claudiomkd,67,1
3755,claudiomkd,68,3
3756,claudiomkd,70,2
3757,claudiomkd,71,1
3758,claudiomkd,72,1
3759,claudiomkd,73,9
3760,claudiomkd,74,4
3761,claudiomkd,75,1
3762,claudiomkd,76,2
3763,claudiomkd,78,2
3764,claudiomkd,79,2
3765,claudiomkd,80,1
3766,claudiomkd,81,2
3767,claudiomkd,82,1
3768,claudiomkd,83,2
3769,claudiomkd,87,4
3770,claudiomkd,91,1
3771,claudiomkd,92,1
3772,claudiomkd,93,5
3773,claudiomkd,94,12
3774,claudiomkd,95,5
3775,claudiomkd,96,3
3776,claudiomkd,98,2
3777,claudiomkd,99,1
3778,colinsataylor,2,2
3779,colinsataylor,3,5
3780,colinsataylor,4,3
3781,colinsataylor,5,1
3782,colinsataylor,7,8
3783,colinsataylor,8,2
3784,colinsataylor,9,2
3785,colinsataylor,10,5
3786,colinsataylor,11,2
3787,colinsataylor,12,2
3788,colinsataylor,14,1
3789,colinsataylor,16,1
3790,colinsataylor,17,5
3791,colinsataylor,18,1
3792,colinsataylor,20,8
3793,colinsataylor,24,204
3794,colinsataylor,25,12
3795,colinsataylor,26,5
3796,colinsataylor,27,6
3797,colinsataylor,31,60
3798,colinsataylor,32,5
3799,colinsataylor,33,2
3800,colinsataylor,36,1
3801,colinsataylor,37,8
3802,colinsataylor,38,12
3803,colinsataylor,41,2
3804,colinsataylor,43,1
3805,colinsataylor,44,11
3806,colinsataylor,45,1
3807,colinsataylor,47,2
3808,colinsataylor,49,1
3809,colinsataylor,51,3
3810,colinsataylor,52,2
3811,colinsataylor,54,2
3812,colinsataylor,56,4
3813,colinsataylor,57,1
3814,colinsataylor,58,1
3815,colinsataylor,59,1
3816,colinsataylor,60,4
3817,colinsataylor,62,1
3818,colinsataylor,65,2
3819,colinsataylor,66,11
3820,colinsataylor,67,3
3821,colinsataylor,74,74
3822,colinsataylor,75,12
3823,colinsataylor,76,2
3824,colinsataylor,77,10
3825,colinsataylor,79,3
3826,colinsataylor,80,62
3827,colinsataylor,82,11
3828,colinsataylor,88,1
3829,colinsataylor,90,1
3830,colinsataylor,92,2
3831,colinsataylor,94,9
3832,colinsataylor,95,14
3833,colinsataylor,98,6
3834,colinsataylor,99,2
3835,competia,0,13
3836,competia,1,10
3837,competia,2,15
3838,competia,3,48
3839,competia,4,17
3840,competia,5,38
3841,competia,6,8
3842,competia,7,13
3843,competia,8,19
3844,competia,9,13
3845,competia,10,40
3846,competia,11,2
3847,competia,12,20
3848,competia,13,4
3849,competia,14,1
3850,competia,16,26
3851,competia,17,7
3852,competia,18,29
3853,competia,19,9
3854,competia,20,11
3855,competia,21,5
3856,competia,22,14
3857,competia,23,3
3858,competia,24,2
3859,competia,25,30
3860,competia,26,54
3861,competia,27,11
3862,competia,28,2
3863,competia,29,32
3864,competia,30,4
3865,competia,31,14
3866,competia,32,23
3867,competia,33,13
3868,competia,34,10
3869,competia,36,11
3870,competia,37,10
3871,competia,38,9
3872,competia,40,2
3873,competia,41,10
3874,competia,42,4
3875,competia,43,22
3876,competia,44,30
3877,competia,45,4
3878,competia,47,3
3879,competia,49,8
3880,competia,50,18
3881,competia,51,1
3882,competia,52,15
3883,competia,53,1
3884,competia,54,3
3885,competia,55,16
3886,competia,56,22
3887,competia,57,41
3888,competia,58,23
3889,competia,59,4
3890,competia,60,12
3891,competia,61,9
3892,competia,62,3
3893,competia,63,10
3894,competia,64,10
3895,competia,65,15
3896,competia,66,76
3897,competia,67,8
3898,competia,68,13
3899,competia,69,3
3900,competia,71,8
3901,competia,72,5
3902,competia,73,1
3903,competia,74,59
3904,competia,75,23
3905,competia,76,21
3906,competia,77,73
3907,competia,78,3
3908,competia,79,46
3909,competia,80,6
3910,competia,81,23
3911,competia,82,30
3912,competia,83,10
3913,competia,84,25
3914,competia,85,17
3915,competia,86,2
3916,competia,87,21
3917,competia,88,1
3918,competia,89,4
3919,competia,90,18
3920,competia,91,23
3921,competia,92,5
3922,competia,93,25
3923,competia,94,13
3924,competia,95,59
3925,competia,96,6
3926,competia,97,19
3927,competia,98,16
3928,competia,99,3
3929,craigbrownphd,0,24
3930,craigbrownphd,2,56
3931,craigbrownphd,3,20
3932,craigbrownphd,4,18
3933,craigbrownphd,5,70
3934,craigbrownphd,6,424
3935,craigbrownphd,7,3
3936,craigbrownphd,9,34
3937,craigbrownphd,10,76
3938,craigbrownphd,11,4
3939,craigbrownphd,12,8
3940,craigbrownphd,14,58
3941,craigbrownphd,15,57
3942,craigbrownphd,16,12
3943,craigbrownphd,17,1
3944,craigbrownphd,18,156
3945,craigbrownphd,19,79
3946,craigbrownphd,20,40
3947,craigbrownphd,21,53
3948,craigbrownphd,22,110
3949,craigbrownphd,24,17
3950,craigbrownphd,25,7
3951,craigbrownphd,26,32
3952,craigbrownphd,27,82
3953,craigbrownphd,29,5
3954,craigbrownphd,30,4
3955,craigbrownphd,31,39
3956,craigbrownphd,32,38
3957,craigbrownphd,33,75
3958,craigbrownphd,34,3
3959,craigbrownphd,35,13
3960,craigbrownphd,36,58
3961,craigbrownphd,37,559
3962,craigbrownphd,38,58
3963,craigbrownphd,40,12
3964,craigbrownphd,41,40
3965,craigbrownphd,43,77
3966,craigbrownphd,44,28
3967,craigbrownphd,46,36
3968,craigbrownphd,47,682
3969,craigbrownphd,48,2
3970,craigbrownphd,49,10
3971,craigbrownphd,50,3
3972,craigbrownphd,51,12
3973,craigbrownphd,52,92
3974,craigbrownphd,53,27
3975,craigbrownphd,54,16
3976,craigbrownphd,55,190
3977,craigbrownphd,56,118
3978,craigbrownphd,57,19
3979,craigbrownphd,60,24
3980,craigbrownphd,61,17
3981,craigbrownphd,62,336
3982,craigbrownphd,64,65
3983,craigbrownphd,65,52
3984,craigbrownphd,67,1
3985,craigbrownphd,68,23
3986,craigbrownphd,71,13
3987,craigbrownphd,72,1
3988,craigbrownphd,73,1
3989,craigbrownphd,74,43
3990,craigbrownphd,75,183
3991,craigbrownphd,76,40
3992,craigbrownphd,77,15
3993,craigbrownphd,78,14
3994,craigbrownphd,79,28
3995,craigbrownphd,80,18
3996,craigbrownphd,81,131
3997,craigbrownphd,82,31
3998,craigbrownphd,83,28
3999,craigbrownphd,84,62
4000,craigbrownphd,86,11
4001,craigbrownphd,87,34
4002,craigbrownphd,88,1
4003,craigbrownphd,90,10
4004,craigbrownphd,92,27
4005,craigbrownphd,93,27
4006,craigbrownphd,94,140
4007,craigbrownphd,95,28
4008,craigbrownphd,97,4
4009,craigbrownphd,98,116
4010,craigbrownphd,99,3
4011,craigrispin,5,1
4012,craigrispin,10,1
4013,craigrispin,20,1
4014,craigrispin,24,2
4015,craigrispin,38,1
4016,craigrispin,67,1
4017,craigrispin,84,1
4018,craigrispin,85,1
4019,craigrispin,97,1
4020,cshirky,1,9
4021,cshirky,3,1
4022,cshirky,4,4
4023,cshirky,5,13
4024,cshirky,7,8
4025,cshirky,8,2
4026,cshirky,10,3
4027,cshirky,12,2
4028,cshirky,13,19
4029,cshirky,16,24
4030,cshirky,17,1
4031,cshirky,18,7
4032,cshirky,22,9
4033,cshirky,24,1
4034,cshirky,25,4
4035,cshirky,26,6
4036,cshirky,27,1
4037,cshirky,28,28
4038,cshirky,32,2
4039,cshirky,36,13
4040,cshirky,38,4
4041,cshirky,40,1
4042,cshirky,41,21
4043,cshirky,44,1
4044,cshirky,45,12
4045,cshirky,49,12
4046,cshirky,52,1
4047,cshirky,55,2
4048,cshirky,57,4
4049,cshirky,58,1
4050,cshirky,59,34
4051,cshirky,60,4
4052,cshirky,61,1
4053,cshirky,63,8
4054,cshirky,66,4
4055,cshirky,67,13
4056,cshirky,69,21
4057,cshirky,72,17
4058,cshirky,74,1
4059,cshirky,75,2
4060,cshirky,76,4
4061,cshirky,81,1
4062,cshirky,82,1
4063,cshirky,83,27
4064,cshirky,84,15
4065,cshirky,85,6
4066,cshirky,86,29
4067,cshirky,87,1
4068,cshirky,89,7
4069,cshirky,90,12
4070,cshirky,91,1
4071,cshirky,93,1
4072,cshirky,95,1
4073,cshirky,96,1
4074,cshirky,98,9
4075,cultureoffuture,0,2
4076,cultureoffuture,3,3
4077,cultureoffuture,7,2
4078,cultureoffuture,9,3
4079,cultureoffuture,11,1
4080,cultureoffuture,16,3
4081,cultureoffuture,18,1
4082,cultureoffuture,25,3
4083,cultureoffuture,26,4
4084,cultureoffuture,29,3
4085,cultureoffuture,31,1
4086,cultureoffuture,34,1
4087,cultureoffuture,43,1
4088,cultureoffuture,44,1
4089,cultureoffuture,49,2
4090,cultureoffuture,57,2
4091,cultureoffuture,68,1
4092,cultureoffuture,73,1
4093,cultureoffuture,77,11
4094,cultureoffuture,79,6
4095,cultureoffuture,81,1
4096,cultureoffuture,82,1
4097,cultureoffuture,84,6
4098,cultureoffuture,85,2
4099,cultureoffuture,87,1
4100,cultureoffuture,92,1
4101,cultureoffuture,93,1
4102,cultureoffuture,94,3
4103,cultureoffuture,95,2
4104,cultureoffuture,97,5
4105,cultureoffuture,99,1
4106,curieuxexplorer,0,495
4107,curieuxexplorer,1,24
4108,curieuxexplorer,2,17
4109,curieuxexplorer,3,30
4110,curieuxexplorer,4,20
4111,curieuxexplorer,5,2
4112,curieuxexplorer,6,5
4113,curieuxexplorer,7,11
4114,curieuxexplorer,8,28
4115,curieuxexplorer,9,10
4116,curieuxexplorer,10,5
4117,curieuxexplorer,11,20
4118,curieuxexplorer,12,2
4119,curieuxexplorer,13,1
4120,curieuxexplorer,14,48
4121,curieuxexplorer,15,9
4122,curieuxexplorer,16,11
4123,curieuxexplorer,17,115
4124,curieuxexplorer,18,3
4125,curieuxexplorer,19,6
4126,curieuxexplorer,20,4
4127,curieuxexplorer,21,7
4128,curieuxexplorer,22,1
4129,curieuxexplorer,23,464
4130,curieuxexplorer,25,19
4131,curieuxexplorer,26,13
4132,curieuxexplorer,27,28
4133,curieuxexplorer,28,8
4134,curieuxexplorer,29,44
4135,curieuxexplorer,30,66
4136,curieuxexplorer,31,10
4137,curieuxexplorer,32,100
4138,curieuxexplorer,33,1
4139,curieuxexplorer,34,17
4140,curieuxexplorer,35,29
4141,curieuxexplorer,36,9
4142,curieuxexplorer,37,5
4143,curieuxexplorer,38,15
4144,curieuxexplorer,39,2635
4145,curieuxexplorer,40,8
4146,curieuxexplorer,41,2
4147,curieuxexplorer,42,2119
4148,curieuxexplorer,43,21
4149,curieuxexplorer,44,19
4150,curieuxexplorer,45,18
4151,curieuxexplorer,46,32
4152,curieuxexplorer,47,19
4153,curieuxexplorer,48,141
4154,curieuxexplorer,49,24
4155,curieuxexplorer,50,2
4156,curieuxexplorer,51,4
4157,curieuxexplorer,52,1
4158,curieuxexplorer,53,23
4159,curieuxexplorer,54,14
4160,curieuxexplorer,55,27
4161,curieuxexplorer,56,1
4162,curieuxexplorer,57,2
4163,curieuxexplorer,58,24
4164,curieuxexplorer,59,49
4165,curieuxexplorer,60,64
4166,curieuxexplorer,61,16
4167,curieuxexplorer,62,2
4168,curieuxexplorer,63,148
4169,curieuxexplorer,64,30
4170,curieuxexplorer,65,80
4171,curieuxexplorer,66,37
4172,curieuxexplorer,67,2
4173,curieuxexplorer,68,40
4174,curieuxexplorer,69,2
4175,curieuxexplorer,70,397
4176,curieuxexplorer,71,15
4177,curieuxexplorer,72,15
4178,curieuxexplorer,73,1015
4179,curieuxexplorer,74,1
4180,curieuxexplorer,75,25
4181,curieuxexplorer,76,20
4182,curieuxexplorer,77,15
4183,curieuxexplorer,78,23
4184,curieuxexplorer,79,18
4185,curieuxexplorer,80,13
4186,curieuxexplorer,81,4
4187,curieuxexplorer,82,7
4188,curieuxexplorer,84,22
4189,curieuxexplorer,85,16
4190,curieuxexplorer,87,149
4191,curieuxexplorer,88,167
4192,curieuxexplorer,89,15
4193,curieuxexplorer,90,3
4194,curieuxexplorer,92,65
4195,curieuxexplorer,93,88
4196,curieuxexplorer,94,7
4197,curieuxexplorer,95,9
4198,curieuxexplorer,96,183
4199,curieuxexplorer,97,40
